Time [s],Coolant Temp [F],Engine Speed [RPM],Exhaust Gas Temp [F] 
399.517243,174.20000000000002,5311.78674,-
399.528712,174.20000000000002,5373.8969099999995,-
399.540147,174.20000000000002,5400.06912,-
399.547758,174.20000000000002,5491.08591,-
399.559186,174.20000000000002,5506.711109999999,-
399.570259,174.20000000000002,5569.99317,-
399.589259,174.20000000000002,5569.99317,-
399.596876,174.20000000000002,5483.27331,-
399.616856,174.20000000000002,5272.33311,-
399.61689,-,-,1436.437255859375
399.628321,174.20000000000002,5130.14379,-
399.639749,174.20000000000002,5044.59582,-
399.647116,174.20000000000002,4916.85981,-
399.658562,174.20000000000002,4857.09342,-
399.669623,174.20000000000002,4790.29569,-
399.677235,174.20000000000002,4706.31024,-
399.688691,174.20000000000002,4662.95031,-
399.700026,174.20000000000002,4596.54321,-
399.724459,174.20000000000002,4602.79329,-
399.728253,174.20000000000002,4604.35581,-
399.739678,174.20000000000002,4659.4346399999995,-
399.758686,174.20000000000002,4680.91929,-
399.770048,174.20000000000002,4704.3570899999995,-
399.777703,174.20000000000002,4694.59134,-
399.788783,174.20000000000002,4753.57647,-
399.799879,174.20000000000002,4793.42073,-
399.807518,174.20000000000002,4822.32735,-
399.831878,-,-,1436.437255859375
399.839444,174.20000000000002,4991.07951,-
399.846797,174.20000000000002,5004.75156,-
399.858182,174.20000000000002,5066.86173,-
399.869609,174.20000000000002,5098.893389999999,-
399.877201,174.20000000000002,5107.096619999999,-
399.888265,174.20000000000002,5136.00324,-
399.89938,174.20000000000002,5071.15866,-
399.906985,174.20000000000002,5068.81488,-
399.918067,174.20000000000002,4989.126359999999,-
399.950424,174.20000000000002,4833.6556199999995,-
399.958067,174.20000000000002,4778.96742,-
399.969537,174.20000000000002,4689.90378,-
399.97726,174.20000000000002,4615.68408,-
399.988866,174.20000000000002,4540.29249,-
400.000202,174.20000000000002,4438.33806,-
400.007866,174.20000000000002,4424.27538,-
400.019447,174.20000000000002,4411.38459,-
400.027169,174.20000000000002,4380.52482,-
400.047903,-,-,1436.437255859375
400.070994,174.20000000000002,4571.93352,-
400.163469,174.20000000000002,4594.19943,-
400.181315,174.20000000000002,4894.5939,-
400.188925,174.20000000000002,4769.2016699999995,-
400.200201,174.20000000000002,4702.79457,-
400.207833,174.20000000000002,4619.9810099999995,-
400.2189,174.20000000000002,4616.85597,-
400.23032,174.20000000000002,4545.76131,-
400.237883,174.20000000000002,4537.55808,-
400.249289,174.20000000000002,4525.83918,-
400.249357,-,-,1436.437255859375
400.256968,174.20000000000002,4462.947749999999,-
400.268002,174.20000000000002,4473.49476,-
400.299943,174.20000000000002,4502.401379999999,-
400.31133,174.20000000000002,4499.666969999999,-
400.318554,174.20000000000002,4527.401699999999,-
400.329975,174.20000000000002,4545.76131,-
400.337527,174.20000000000002,4525.44855,-
400.348976,174.20000000000002,4618.80912,-
400.360374,174.20000000000002,4644.20007,-
400.367948,174.20000000000002,4662.559679999999,-
400.379346,174.20000000000002,4742.63883,-
400.399934,174.20000000000002,4744.201349999999,-
400.407247,174.20000000000002,4849.28082,-
400.429737,174.20000000000002,4853.5777499999995,-
400.437252,174.20000000000002,4771.9360799999995,-
400.448646,174.20000000000002,4795.37388,-
400.452447,-,-,1436.437255859375
400.459943,174.20000000000002,4777.01427,-
400.479592,174.20000000000002,4762.56096,-
400.487117,174.20000000000002,4705.52898,-
400.51906,174.20000000000002,4740.29505,-
400.530416,174.20000000000002,4781.70183,-
400.538012,174.20000000000002,4740.68568,-
400.549413,174.20000000000002,4807.09278,-
400.557014,174.20000000000002,4834.82751,-
400.568419,174.20000000000002,4864.12476,-
400.579465,174.20000000000002,4921.938,-
400.587063,174.20000000000002,4903.57839,-
400.615165,174.20000000000002,4963.344779999999,-
400.61896,174.20000000000002,4943.03202,-
400.630333,174.20000000000002,4941.86013,-
400.63763,174.20000000000002,4893.81264,-
400.649042,174.20000000000002,4971.938639999999,-
400.65287,-,-,1436.437255859375
400.660435,174.20000000000002,4974.28242,-
400.668049,174.20000000000002,5055.14283,-
400.679446,174.20000000000002,5081.3150399999995,-
400.687089,174.20000000000002,5070.768029999999,-
400.698198,174.20000000000002,5097.33087,-
400.728316,174.20000000000002,5162.9567099999995,-
400.739462,174.20000000000002,5196.941519999999,-
400.747083,174.20000000000002,5143.03458,-
400.758508,174.20000000000002,5081.705669999999,-
400.769568,174.20000000000002,5096.54961,-
400.777134,174.20000000000002,5071.93992,-
400.788504,174.20000000000002,5196.5508899999995,-
400.799889,174.20000000000002,5198.11341,-
400.807477,174.20000000000002,5286.39579,-
400.82974,174.20000000000002,5270.379959999999,-
400.837321,174.20000000000002,5236.395149999999,-
400.848731,174.20000000000002,5204.36349,-
400.856367,-,-,1436.437255859375
400.860134,174.20000000000002,5307.88044,-
400.867738,174.20000000000002,5270.77059,-
400.87908,174.20000000000002,5371.94376,-
400.890404,174.20000000000002,5328.974459999999,-
400.89789,174.20000000000002,5324.2869,-
400.907696,174.20000000000002,5272.723739999999,-
400.919059,174.20000000000002,5221.55121,-
400.948783,174.20000000000002,5277.02067,-
400.959766,174.20000000000002,5254.75476,-
400.967364,174.20000000000002,5414.52243,-
400.978727,174.20000000000002,5426.63196,-
400.990137,174.20000000000002,5512.96119,-
400.997738,174.20000000000002,5557.88364,-
401.009166,174.20000000000002,5636.009639999999,-
401.02029,174.20000000000002,5684.83839,-
401.027889,174.20000000000002,5675.8539,-
401.054355,174.20000000000002,5625.46263,-
401.058163,174.20000000000002,5520.383159999999,-
401.05823,-,-,1436.437255859375
401.069604,174.20000000000002,5416.86621,-
401.080703,174.20000000000002,5362.17801,-
401.088334,174.20000000000002,5256.317279999999,-
401.099694,174.20000000000002,5225.84814,-
401.107259,174.20000000000002,5184.05073,-
401.118653,174.20000000000002,5133.65946,-
401.130056,174.20000000000002,5106.7059899999995,-
401.137697,174.20000000000002,5044.59582,-
401.163487,174.20000000000002,4998.50148,-
401.167305,174.20000000000002,4849.67145,-
401.178729,174.20000000000002,4768.81104,-
401.190167,174.20000000000002,4699.278899999999,-
401.197728,174.20000000000002,4703.57583,-
401.20914,174.20000000000002,4685.60685,-
401.220514,174.20000000000002,4666.46598,-
401.228155,174.20000000000002,4671.153539999999,-
401.239531,174.20000000000002,4645.3719599999995,-
401.247185,174.20000000000002,4760.21718,-
401.271507,174.20000000000002,4839.905699999999,-
401.271563,-,-,1436.437255859375
401.278408,174.20000000000002,5116.86237,-
401.289798,174.20000000000002,5236.785779999999,-
401.297434,174.20000000000002,5511.00804,-
401.320029,174.20000000000002,5895.77859,-
401.328591,174.20000000000002,5912.96631,-
401.340022,174.20000000000002,6018.827039999999,-
401.347672,174.20000000000002,5985.23286,-
401.359079,174.20000000000002,6123.90651,-
401.379028,174.20000000000002,6179.37597,-
401.390367,174.20000000000002,6190.313609999999,-
401.397995,174.20000000000002,6120.78147,-
401.40943,174.20000000000002,6038.74917,-
401.420518,174.20000000000002,6076.24965,-
401.439476,174.20000000000002,6157.89132,-
401.450881,174.20000000000002,6202.03251,-
401.458491,174.20000000000002,6197.73558,-
401.469604,174.20000000000002,6203.2044,-
401.489601,-,-,1436.437255859375
401.500675,174.20000000000002,6357.50325,-
401.50827,174.20000000000002,6511.020839999999,-
401.519666,174.20000000000002,6451.254449999999,-
401.5273,174.20000000000002,6592.271879999999,-
401.538655,174.20000000000002,6569.2247099999995,-
401.549807,174.20000000000002,6754.7739599999995,-
401.557386,174.20000000000002,6895.01013,-
401.568801,174.20000000000002,6966.495419999999,-
401.601121,174.20000000000002,7057.90284,-
401.608754,174.20000000000002,7061.4185099999995,-
401.62009,174.20000000000002,7122.35679,-
401.627689,174.20000000000002,7174.701209999999,-
401.639119,174.20000000000002,7091.88765,-
401.649928,174.20000000000002,7203.99846,-
401.657557,174.20000000000002,7221.57681,-
401.680279,174.20000000000002,7420.40748,-
401.687907,174.20000000000002,7405.95417,-
401.708558,-,-,1436.437255859375
401.719921,174.20000000000002,7643.06658,-
401.727482,174.20000000000002,7830.568979999999,-
401.738603,174.20000000000002,7886.429069999999,-
401.749994,174.20000000000002,7855.569299999999,-
401.757645,174.20000000000002,7975.10208,-
401.771415,174.20000000000002,8012.2119299999995,-
401.779087,174.20000000000002,8033.69658,-
401.798095,174.20000000000002,8250.886859999999,-
401.828393,174.20000000000002,8256.746309999999,-
401.839808,174.20000000000002,8287.99671,-
401.847442,174.20000000000002,8343.46617,-
401.858485,174.20000000000002,8441.123669999999,-
401.869914,174.20000000000002,8448.15501,-
401.877444,174.20000000000002,8437.21737,-
401.888887,174.20000000000002,8624.32914,-
401.900243,174.20000000000002,8749.33074,-
401.926295,174.20000000000002,8758.70586,-
401.926376,-,-,1436.437255859375
401.930066,174.20000000000002,8829.01926,-
401.937704,174.20000000000002,8857.925879999999,-
401.948366,174.20000000000002,8901.67644,-
401.959785,174.20000000000002,8983.70874,-
401.967397,174.20000000000002,9057.14718,-
401.978487,174.20000000000002,9019.25607,-
401.989921,174.20000000000002,8994.25575,-
401.997483,174.20000000000002,8982.92748,-
402.00895,174.20000000000002,9053.63151,-
402.03535,174.20000000000002,9011.05284,-
402.039216,174.20000000000002,8915.73912,-
402.050597,174.20000000000002,9002.06835,-
402.058217,174.20000000000002,9075.11616,-
402.069592,174.20000000000002,9170.82051,-
402.088328,174.20000000000002,9192.69579,-
402.099729,174.20000000000002,9160.2735,-
402.107366,174.20000000000002,9167.695469999999,-
402.11873,174.20000000000002,9166.13295,-
402.142586,174.20000000000002,9278.63439,-
402.142643,-,-,1436.437255859375
402.150189,174.20000000000002,9269.259269999999,-
402.157819,174.20000000000002,9245.821469999999,-
402.16919,174.20000000000002,9298.94715,-
402.180626,174.20000000000002,9399.72969,-
402.188109,174.20000000000002,9384.10449,-
402.200184,174.20000000000002,9327.07251,-
402.207821,174.20000000000002,9224.72745,-
402.219194,174.20000000000002,9260.27478,-
402.230637,174.20000000000002,9234.883829999999,-
402.253273,174.20000000000002,9200.899019999999,-
402.257069,174.20000000000002,9009.490319999999,-
402.279576,174.20000000000002,8937.6144,-
402.287186,174.20000000000002,8929.8018,-
402.298554,174.20000000000002,9025.89678,-
402.309638,174.20000000000002,9109.10097,-
402.328407,174.20000000000002,9189.961379999999,-
402.339765,174.20000000000002,9261.8373,-
402.361892,-,-,1436.437255859375
402.36949,174.20000000000002,9395.43276,-
402.377126,174.20000000000002,9412.62048,-
402.399843,174.20000000000002,9651.295409999999,-
402.407423,174.20000000000002,9664.96746,-
402.418845,174.20000000000002,9652.4673,-
402.430235,174.20000000000002,9580.59138,-
402.449302,174.20000000000002,9611.060519999999,-
402.471304,174.20000000000002,9442.308359999999,-
402.478884,174.20000000000002,9085.66317,-
402.490322,174.20000000000002,9146.21082,-
402.497923,174.20000000000002,9119.64798,-
402.520723,174.20000000000002,8835.269339999999,-
402.528323,174.20000000000002,8772.37791,-
402.539755,174.20000000000002,8642.68875,-
402.547366,174.20000000000002,8510.65581,-
402.558502,174.20000000000002,8475.108479999999,-
402.580643,-,-,1436.437255859375
402.588233,174.20000000000002,8347.7631,-
402.599629,174.20000000000002,8387.99799,-
402.607254,174.20000000000002,8376.27909,-
402.618616,174.20000000000002,8370.02901,-
402.629881,174.20000000000002,8514.562109999999,-
402.639963,174.20000000000002,8632.14174,-
402.647635,174.20000000000002,8694.251909999999,-
402.659065,174.20000000000002,8680.97049,-
402.670462,174.20000000000002,8770.03413,-
402.698066,174.20000000000002,8652.4545,-
402.709476,174.20000000000002,8678.626709999999,-
402.717072,174.20000000000002,8656.3608,-
402.807206,174.20000000000002,9004.412129999999,-
402.807241,-,-,1436.437255859375
402.8289,174.20000000000002,9124.33554,-
402.840214,174.20000000000002,9103.24152,-
402.847822,174.20000000000002,9017.69355,-
402.85887,174.20000000000002,9058.31907,-
402.870254,174.20000000000002,9046.60017,-
402.877846,174.20000000000002,9063.39726,-
402.888878,174.20000000000002,9055.97529,-
402.900297,174.20000000000002,9198.55524,-
402.907874,174.20000000000002,9279.415649999999,-
402.938154,174.20000000000002,9362.61984,-
402.949252,174.20000000000002,9522.387509999999,-
402.960611,174.20000000000002,9539.96586,-
402.967939,174.20000000000002,9592.31028,-
402.979281,174.20000000000002,9561.450509999999,-
402.99068,174.20000000000002,9572.778779999999,-
402.998316,174.20000000000002,9576.68508,-
403.009363,174.20000000000002,9540.35649,-
403.009445,-,-,1436.437255859375
403.017027,174.20000000000002,9535.2783,-
403.043055,174.20000000000002,9511.059239999999,-
403.050694,174.20000000000002,9742.70283,-
403.058233,174.20000000000002,9777.85953,-
403.069644,174.20000000000002,9685.280219999999,-
403.077207,174.20000000000002,9512.23113,-
403.088323,174.20000000000002,9544.653419999999,-
403.099459,174.20000000000002,9586.0602,-
403.11082,174.20000000000002,9616.919969999999,-
403.11845,174.20000000000002,9692.70219,-
403.129807,174.20000000000002,9753.249839999999,-
403.149407,174.20000000000002,9928.64271,-
403.169168,174.20000000000002,9950.90862,-
403.180609,174.20000000000002,9936.06468,-
403.188232,174.20000000000002,9830.985209999999,-
403.199316,174.20000000000002,9822.39135,-
403.21072,174.20000000000002,9912.23625,-
403.210754,-,-,1436.437255859375
403.218295,174.20000000000002,9985.67469,-
403.229709,174.20000000000002,10060.67565,-
403.25608,174.20000000000002,10109.5044,-
403.259894,174.20000000000002,10066.14447,-
403.26749,174.20000000000002,10065.36321,-
403.289995,174.20000000000002,9920.04885,-
403.297262,174.20000000000002,9872.00136,-
403.308606,174.20000000000002,9779.42205,-
403.31999,174.20000000000002,9779.03142,-
403.327589,174.20000000000002,9799.34418,-
403.338697,174.20000000000002,9752.859209999999,-
403.360975,174.20000000000002,9695.04597,-
403.368563,174.20000000000002,9568.87248,-
403.379673,174.20000000000002,9550.122239999999,-
403.387272,174.20000000000002,9502.07475,-
403.409748,174.20000000000002,9448.558439999999,-
403.413755,-,-,1436.437255859375
403.417524,174.20000000000002,9486.84018,-
403.428908,174.20000000000002,9515.35617,-
